timestamp,roll,pitch,yaw,altitude,roll_setpoint,pitch_setpoint,yaw_setpoint
1733388443604644,7.912120704563412e-15,4.846860859746721e-16,2.8783509166830614e-06,0.9675450921058655,0.0,0.0,0.0
1733388443677797,9.126392313586041e-15,5.599715521763478e-16,2.8783509166830614e-06,0.9695079922676086,0.0,0.0,0.0
1733388443735872,9.859651976036972e-15,6.053877583845527e-16,2.8783509166830614e-06,0.9723957777023315,0.0,0.0,0.0
1733388443802423,1.114541229681819e-14,6.84953661349334e-16,2.8783509166830614e-06,0.9789752960205078,0.0,0.0,0.0
1733388443864947,1.2266070447408583e-14,7.542393564188005e-16,2.8783509166830614e-06,0.966231107711792,0.0,0.0,0.0
1733388443924402,1.336814710681194e-14,8.223268935658614e-16,2.8783509166830614e-06,0.9688788056373596,0.0,0.0,0.0
1733388443976042,1.4480181298340537e-14,8.90973496065072e-16,2.8783509166830614e-06,0.9849950671195984,0.0,0.0,0.0
1733388444030357,1.6112235988752442e-14,9.915372909172224e-16,2.8783509166830614e-06,0.9873615503311157,0.0,0.0,0.0
1733388444094155,1.753930667628778e-14,1.079305916865791e-15,2.8783509166830614e-06,0.9915026426315308,0.0,0.0,0.0
1733388444141688,1.8767895712835053e-14,1.1547594389928317e-15,2.8783509166830614e-06,0.976925790309906,0.0,0.0,0.0
1733388444200931,2.0127473546754608e-14,1.2381534843023486e-15,2.8783509166830614e-06,0.98627108335495,0.0,0.0,0.0
1733388444270729,2.1952398813065197e-14,1.3499375228112388e-15,2.8783509166830614e-06,0.9791802167892456,0.0,0.0,0.0
1733388444325279,2.3373320122947813e-14,1.4368655233072785e-15,2.8783509166830614e-06,0.9867305755615234,0.0,0.0,0.0
1733388444390846,2.4839007741530157e-14,1.5264420709013511e-15,2.8783509166830614e-06,0.9812310934066772,0.0,0.0,0.0
1733388444448904,2.7069660193854407e-14,1.6626119347899893e-15,2.8783509166830614e-06,0.9806159734725952,0.0,0.0,0.0
1733388444504545,2.8645771373896057e-14,1.7587215652258781e-15,2.8783509166830614e-06,0.9735771417617798,0.0,0.0,0.0
1733388444561534,3.0321448769612505e-14,1.8608154477068533e-15,2.8783509166830614e-06,0.982814371585846,0.0,0.0,0.0
1733388444639214,3.255422879880209e-14,1.9966374044893898e-15,2.8783509166830614e-06,0.9833770990371704,0.0,0.0,0.0
1733388444716995,3.439773625457651e-14,2.108583724833246e-15,2.8783509166830614e-06,0.9710405468940735,0.0,0.0,0.0
1733388444780608,3.6232190761872577e-14,2.2198194563271713e-15,2.8783509166830614e-06,0.9737516045570374,0.0,0.0,0.0
1733388444895859,3.8980138690046814e-14,2.386172425044662e-15,2.8783509166830614e-06,0.9724942445755005,0.0,0.0,0.0
1733388444946373,4.0486883385460264e-14,2.477257800957846e-15,2.8783509166830614e-06,0.9829224944114685,0.0,0.0,0.0
1733388445026742,4.241059166814933e-14,2.593426926650922e-15,2.8783509166830614e-06,0.9825504422187805,0.0,0.0,0.0
1733388445080824,4.464489540804064e-14,2.7281913154143547e-15,2.8783509166830614e-06,0.9796432256698608,0.0,0.0,0.0
1733388445149413,4.741565462506576e-14,2.8950888784558514e-15,2.8783509166830614e-06,0.9921998381614685,0.0,0.0,0.0
1733388445224254,4.949596729276863e-14,3.0201800108820243e-15,2.8783509166830614e-06,0.9875757694244385,0.0,0.0,0.0
1733388445298408,5.2483515775238526e-14,3.199450311607584e-15,2.8783509166830614e-06,0.9638465046882629,0.0,0.0,0.0
1733388445353530,5.467112951106407e-14,3.3304596087893543e-15,2.8783509166830614e-06,0.9851309061050415,0.0,0.0,0.0
1733388445429146,5.705386317167504e-14,3.4729208310784063e-15,2.8783509166830614e-06,0.9840986132621765,0.0,0.0,0.0
1733388445492205,5.94874654868034e-14,3.618187701844186e-15,2.8783509166830614e-06,0.9837844371795654,0.0,0.0,0.0
1733388445544596,6.19719364564492e-14,3.766260221086692e-15,2.8783509166830614e-06,0.9884015917778015,0.0,0.0,0.0
1733388445609362,6.539051385133755e-14,3.969599354864802e-15,2.8783509166830614e-06,0.9695019125938416,0.0,0.0,0.0
1733388445693956,6.86529515050362e-14,4.163152032950719e-15,2.8783509166830614e-06,0.9889679551124573,0.0,0.0,0.0
1733388445747158,7.031394014295252e-14,4.261517345859216e-15,2.8783509166830614e-06,0.9822489023208618,0.0,0.0,0.0
1733388445817472,7.386661677259224e-14,4.471532576255279e-15,2.8783509166830614e-06,0.9832069873809814,0.0,0.0,0.0
1733388445861505,7.663216377472807e-14,4.634679755461226e-15,2.8783509166830614e-06,0.9839896559715271,0.0,0.0,0.0
1733388445928637,8.007136802261827e-14,4.837181937313208e-15,2.8783509166830614e-06,0.9750403165817261,0.0,0.0,0.0
