timestamp_sec,timestamp_nanosec,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
11,658000000,-1.5432196607996047e-06,-2.012327479363215e-07,2.9326725734141164e-08,0.9999999999987887,-0.0177751725162729,0.001870419920413864,1.2406684080514747e-08,3.981242173600624e-06,-2.8135707714433502e-05,9.80799072407496
11,668000000,7.620123581835065e-06,7.882980849019006e-07,2.9346856550685082e-08,0.9999999999706557,0.018326686595716138,0.001979060950135202,2.3220051141494758e-10,-1.5471905150189035e-05,0.00014709658140425315,9.792009274767294
11,678000000,-6.374097497474625e-06,6.59396085680914e-07,2.9391870925864693e-08,0.9999999999794678,-0.017775172516220065,0.001870419921002026,-1.174327603124477e-10,-1.2900839847347947e-05,-0.00012289811723900624,9.807990723336873
11,688000000,7.6201235817996135e-06,7.882980852744723e-07,2.9396101076222023e-08,0.9999999999706557,0.009661755823513326,-0.0017212593676038353,1.4332514700978385e-08,-1.719980495656403e-05,0.0001542615033730635,10.344980681833395
11,698000000,-6.374097497456691e-06,6.593960853594036e-07,2.944111545140237e-08,0.9999999999794678,-0.01777517251621364,0.001870419921001362,-1.1743276022524143e-10,-1.1607983121404283e-05,-0.00011646733634288717,9.354106713180867
11,708000000,7.620123581714908e-06,7.882980856526581e-07,2.944534560176058e-08,0.9999999999706557,0.018326686595695182,0.0019790609501330225,2.3220051159648969e-10,-1.5471905150194138e-05,0.00014709658140338213,9.792009274766881
11,718000000,-6.3740974975502405e-06,6.593960850505419e-07,2.949035997694117e-08,0.9999999999794678,-0.017775172516262233,0.0018704199210063872,-1.1743276017187174e-10,-1.2900839847296902e-05,-0.00012289811723918844,9.807990723336642
11,728000000,7.620123581808604e-06,7.882980860420667e-07,2.9494590127297057e-08,0.9999999999706557,0.01832668659574984,0.0019790609501626187,2.3220051167318055e-10,-1.5471905150467092e-05,0.0001470965814060464,9.792009274766409
11,738000000,-6.374097497559392e-06,6.593960847270439e-07,2.9539604502477654e-08,0.9999999999794678,-0.017775172516188077,0.001870419920998719,-1.1743275991261687e-10,-1.2900839847114408e-05,-0.0001228981172388306,9.807990723339607
11,748000000,7.6201235816993265e-06,7.882980863982662e-07,2.9543834652834074e-08,0.9999999999706557,0.018326686595713,0.001979060950110946,2.322005111048706e-10,-1.5471905150105704e-05,0.0001470965814046444,9.792009274765933
11,758000000,-6.374097497603502e-06,6.593960844155977e-07,2.958884902801438e-08,0.9999999999794678,-0.01777517251621847,0.0018704199209779336,-1.174327598318791e-10,-1.2900839847156955e-05,-0.0001228981172390346,9.807990723338238
11,768000000,7.62012358167301e-06,7.882980867797218e-07,2.959307917836952e-08,0.9999999999706557,0.018326686595735074,0.001979060950137151,2.3220051136225902e-10,-1.547190515021093e-05,0.0001470965814049098,9.792009274767372
11,778000000,-6.374097497617172e-06,6.593960841068462e-07,2.963809355355072e-08,0.9999999999794678,-0.017775172516218563,0.0018704199210018717,-1.1743276020018628e-10,-1.2900839847256388e-05,-0.00012289811723862712,9.807990723337866
11,788000000,7.620123581579446e-06,7.882980871521519e-07,2.9642323703904915e-08,0.9999999999706557,-0.017775172516257615,0.0018704199200358653,-5.705006847370888e-08,-1.5450638080572215e-05,0.00014935442265256115,9.799999998849632
11,798000000,-6.374097497655639e-06,6.593960837788448e-07,2.96873380790866e-08,0.9999999999794678,-0.017775172516218248,0.0018704199209779097,-1.1743275955174622e-10,-1.2924166950785086e-05,-0.00012493231056778946,9.799999999194952
11,808000000,2.5134887680887374e-06,-2.758136790434819e-07,2.971704419498328e-08,0.9999999999968028,0.018326686595807978,0.001979060949168691,-1.8558396408953152e-08,5.367676458826537e-06,4.708814986517919e-05,9.792009275769727
11,818000000,-6.37409749770054e-06,6.593960834793464e-07,2.973658260462177e-08,0.9999999999794678,-0.01777517251621462,0.001870419921001466,-1.1743276013369593e-10,-1.2900839847270703e-05,-0.00012289811723899374,9.807990723337252
